"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"CM0170","2020-03-14 21:00:00","106.000","0.000","0.200","16.000","0.920","1006.800","","15.000","-99.000","-99.000","-99.000","21.000","","15.300",""
"C0B020","2020-03-14 21:00:00","86.000","12.000","3.600","15.100","0.710","1009.700","","1.000","-99.000","-99.000","-99.000","16.400","","14.500",""
"C0I390","2020-03-14 21:00:00","1184.000","258.000","1.200","13.700","0.990","887.700","","28.000","-99.000","-99.000","-99.000","16.900","","13.700",""
"C0T9D0","2020-03-14 21:00:00","7.000","0.000","0.200","14.900","0.940","1020.600","","4.000","-99.000","-99.000","-99.000","19.900","","14.900",""
"C0E520","2020-03-14 21:00:00","320.000","56.000","0.700","14.100","0.810","982.000","","4.500","-99.000","-99.000","-99.000","17.300","","13.200",""
"C0C460","2020-03-14 21:00:00","482.000","0.000","0.000","12.200","0.790","965.300","","9.500","-99.000","-99.000","-99.000","15.800","","11.900",""
"C0AI40","2020-03-14 21:00:00","37.000","-99.000","-99.000","15.500","0.670","1017.300","","1.000","-99.000","-99.000","-99.000","18.100","","15.400",""
"C0O930","2020-03-14 21:00:00","69.000","0.000","0.000","16.900","1.000","1009.700","","13.000","-99.000","-99.000","-99.000","21.500","","16.900",""
"C0T870","2020-03-14 21:00:00","135.000","0.000","0.000","14.200","0.970","1005.200","","25.500","-99.000","-99.000","-99.000","19.200","","14.200",""
"C0A920","2020-03-14 21:00:00","196.000","101.000","1.800","13.200","0.800","997.200","","3.000","-99.000","-99.000","-99.000","15.500","","13.100",""
"C0A940","2020-03-14 21:00:00","49.000","74.000","0.700","14.600","0.750","1016.200","","3.500","-99.000","-99.000","-99.000","16.400","","14.100",""
"C0S740","2020-03-14 21:00:00","289.000","41.000","2.500","14.000","0.950","987.800","","8.500","8.200","59.000","","20.200","","13.900",""
"C0U980","2020-03-14 21:00:00","573.000","311.000","1.000","10.100","0.960","956.500","","9.500","-99.000","-99.000","-99.000","14.700","","10.100",""
"C0V250","2020-03-14 21:00:00","298.000","199.000","0.500","17.500","0.990","982.500","","19.500","-99.000","-99.000","-99.000","21.400","","17.300",""
"C0AH70","2020-03-14 21:00:00","34.000","85.000","1.900","15.900","0.620","1017.800","","3.000","-99.000","-99.000","-99.000","18.100","","15.900",""
"C0M760","2020-03-14 21:00:00","40.000","345.000","1.500","17.100","0.700","1013.800","","18.000","-99.000","-99.000","-99.000","21.200","","15.400",""
"C0O950","2020-03-14 21:00:00","4.000","341.000","2.400","18.400","0.690","1017.000","","10.500","-99.000","-99.000","-99.000","22.400","","16.400",""
"C0F9A0","2020-03-14 21:00:00","425.000","355.000","0.300","14.800","0.770","968.300","","11.000","-99.000","-99.000","-99.000","19.700","","14.500",""
"C0A9F0","2020-03-14 21:00:00","35.000","101.000","0.300","15.400","0.740","1018.100","","1.500","-99.000","-99.000","-99.000","18.000","","15.300",""
"C0I460","2020-03-14 21:00:00","110.000","0.000","0.000","17.300","0.670","1005.000","","16.000","-99.000","-99.000","-99.000","21.400","","15.800",""
"C0E420","2020-03-14 21:00:00","19.000","50.000","1.700","15.400","0.620","1015.300","","0.500","-99.000","-99.000","-99.000","17.700","","15.100",""
"C0R190","2020-03-14 21:00:00","32.000","5.000","1.300","19.400","0.990","1013.500","","15.000","-99.000","-99.000","-99.000","23.900","","19.100",""
"C0I010","2020-03-14 21:00:00","1562.000","314.000","0.600","12.400","0.980","849.500","","32.500","-99.000","-99.000","-99.000","15.000","","12.300",""
"C0F930","2020-03-14 21:00:00","100.000","17.000","0.600","16.800","0.690","1005.800","","2.000","-99.000","-99.000","-99.000","19.400","","14.600",""
"C0X180","2020-03-14 21:00:00","62.000","347.000","1.600","17.400","0.900","1009.600","","16.000","-99.000","-99.000","-99.000","21.700","","16.200",""
"C0ACA0","2020-03-14 21:00:00","25.000","66.000","2.200","15.800","0.680","1017.300","","5.000","-99.000","-99.000","-99.000","17.000","","15.100",""
"C0X260","2020-03-14 21:00:00","39.000","18.000","2.700","16.900","0.750","1014.100","","15.500","-99.000","-99.000","-99.000","21.400","","15.600",""
"C0K500","2020-03-14 21:00:00","12.000","8.000","2.500","16.500","0.680","1015.900","","17.500","-99.000","-99.000","-99.000","20.900","","15.000",""
"CM0010","2020-03-14 21:00:00","68.000","0.000","0.000","14.800","0.710","1013.900","","3.000","-99.000","-99.000","-99.000","17.200","","14.500",""
"C0O990","2020-03-14 21:00:00","18.000","355.000","1.100","18.000","0.820","1015.700","","16.000","-99.000","-99.000","-99.000","22.200","","16.300",""
"C0E430","2020-03-14 21:00:00","258.000","184.000","0.800","13.400","0.880","992.400","","6.500","-99.000","-99.000","-99.000","17.000","","12.800",""
"C0D390","2020-03-14 21:00:00","146.000","0.000","0.000","14.600","0.710","1001.500","","4.500","-99.000","-99.000","-99.000","17.300","","13.900",""
"C0T9F0","2020-03-14 21:00:00","251.000","351.000","0.600","13.500","0.930","991.900","","16.500","-99.000","-99.000","-99.000","18.900","","13.500",""
"C0R350","2020-03-14 21:00:00","35.000","51.000","7.000","19.700","0.870","1013.500","","0.000","15.500","63.000","","23.600","","19.700",""
"C0K550","2020-03-14 21:00:00","15.000","347.000","2.100","17.100","0.650","1017.000","","13.500","-99.000","-99.000","-99.000","21.300","","15.200",""
"C0C670","2020-03-14 21:00:00","250.000","45.000","3.000","13.700","0.680","991.400","","13.500","-99.000","-99.000","-99.000","15.300","","12.700",""
"C0A980","2020-03-14 21:00:00","11.000","150.000","1.500","15.100","0.660","1020.800","","1.500","-99.000","-99.000","-99.000","18.000","","15.000",""
"C0UA60","2020-03-14 21:00:00","566.000","356.000","2.700","10.300","0.960","954.800","","9.500","-99.000","-99.000","-99.000","16.000","","10.000",""
"C0V720","2020-03-14 21:00:00","15.000","358.000","0.600","20.700","0.840","1016.100","","0.500","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0C480","2020-03-14 21:00:00","105.000","109.000","0.700","14.800","0.720","1008.400","","9.000","-99.000","-99.000","-99.000","16.600","","14.400",""
"C0S900","2020-03-14 21:00:00","27.000","32.000","3.300","20.000","0.800","1016.300","","38.500","13.500","344.000","","24.300","","19.100",""
"C0SA00","2020-03-14 21:00:00","466.000","97.000","1.800","14.200","1.000","966.000","","32.500","-99.000","-99.000","-99.000","19.600","","14.200",""
"C0V730","2020-03-14 21:00:00","33.000","327.000","1.900","19.600","0.970","1014.600","","2.000","-99.000","-99.000","-99.000","24.300","","18.200",""
"C0G730","2020-03-14 21:00:00","27.000","6.000","2.500","16.300","0.680","1015.900","","1.000","-99.000","-99.000","-99.000","20.300","","15.100",""
"C0Z300","2020-03-14 21:00:00","182.000","63.000","1.500","14.600","0.990","1001.100","","13.000","-99.000","-99.000","-99.000","20.600","","14.500",""
"C0H9A0","2020-03-14 21:00:00","1595.000","0.000","0.200","12.500","0.980","847.300","","34.000","-99.000","-99.000","-99.000","14.700","","12.300",""
"C0S840","2020-03-14 21:00:00","22.000","295.000","1.300","17.500","0.950","1019.100","","22.500","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0Z150","2020-03-14 21:00:00","27.000","222.000","2.200","16.200","0.840","1018.400","","6.500","-99.000","-99.000","-99.000","20.800","","16.200",""
"C0W170","2020-03-14 21:00:00","42.000","49.000","3.100","12.700","0.750","1016.500","","0.000","-99.000","-99.000","-99.000","14.800","","12.600",""
"C0E540","2020-03-14 21:00:00","32.000","40.000","4.000","15.600","0.640","1015.500","","1.500","-99.000","-99.000","-99.000","18.700","","15.400",""
"C0D660","2020-03-14 21:00:00","65.000","-99.000","-99.000","15.800","0.610","1012.100","","3.000","-99.000","-99.000","-99.000","17.200","","15.100",""
"C0U650","2020-03-14 21:00:00","442.000","348.000","0.400","11.100","0.890","970.800","","15.500","-99.000","-99.000","-99.000","15.900","","11.000",""
"C0G810","2020-03-14 21:00:00","26.000","322.000","0.800","17.400","0.690","1014.700","","8.000","-99.000","-99.000","-99.000","21.100","","15.900",""
"C0F9Z0","2020-03-14 21:00:00","3193.000","289.000","8.100","3.300","0.810","694.600","","2.500","19.300","265.000","","7.300","","3.300",""
"C0M410","2020-03-14 21:00:00","245.000","0.000","0.000","17.300","0.990","985.400","","21.500","-99.000","-99.000","-99.000","21.100","","17.100",""
"C0I410","2020-03-14 21:00:00","180.000","11.000","0.300","16.400","0.730","996.500","","11.500","-99.000","-99.000","-99.000","20.900","","15.200",""
"C0R840","2020-03-14 21:00:00","536.000","47.000","6.700","14.500","-99.000","957.200","","11.500","-99.000","-99.000","-99.000","19.700","","14.500",""
"C0K250","2020-03-14 21:00:00","12.000","14.000","1.800","16.400","0.700","1017.100","","6.500","-99.000","-99.000","-99.000","20.800","","15.200",""
"C0AH80","2020-03-14 21:00:00","68.000","52.000","0.500","13.500","0.930","1012.900","","2.000","-99.000","-99.000","-99.000","16.700","","13.500",""
"C0V640","2020-03-14 21:00:00","35.000","6.000","3.000","18.500","0.760","1014.100","","12.500","-99.000","-99.000","-99.000","22.800","","16.700",""
"C0S920","2020-03-14 21:00:00","98.000","134.000","0.500","17.000","0.950","1003.800","","39.000","-99.000","-99.000","-99.000","22.300","","16.900",""
"C0S830","2020-03-14 21:00:00","288.000","38.000","2.600","14.700","0.890","988.800","","6.000","7.800","3.000","","20.100","","14.700",""
"C0V800","2020-03-14 21:00:00","256.000","121.000","1.100","18.500","0.990","986.300","","26.000","-99.000","-99.000","-99.000","22.900","","18.400",""
"C0R140","2020-03-14 21:00:00","740.000","332.000","2.000","14.500","1.000","935.800","","33.000","-99.000","-99.000","-99.000","19.900","","14.500",""
"C0K410","2020-03-14 21:00:00","20.000","10.000","2.400","16.800","0.650","1015.100","","13.000","-99.000","-99.000","-99.000","21.100","","15.100",""
"C0F000","2020-03-14 21:00:00","273.000","28.000","3.400","16.600","0.600","983.300","","6.500","-99.000","-99.000","-99.000","18.000","","13.200",""
"C0W150","2020-03-14 21:00:00","42.000","80.000","3.600","15.600","0.780","1016.800","","1.000","-99.000","-99.000","-99.000","18.600","","15.400",""
"C0AH90","2020-03-14 21:00:00","660.000","0.000","0.000","9.700","0.980","948.100","","5.000","-99.000","-99.000","-99.000","15.900","","9.700",""
"C0F9K0","2020-03-14 21:00:00","30.000","20.000","4.300","16.200","0.620","1013.100","","2.000","-99.000","-99.000","-99.000","19.300","","15.300",""
"C0H990","2020-03-14 21:00:00","3076.000","208.000","10.000","3.400","0.990","704.500","","17.500","16.600","217.000","","6.900","","3.400",""
"C0V260","2020-03-14 21:00:00","126.000","196.000","1.600","17.500","0.990","1003.000","","20.500","-99.000","-99.000","-99.000","22.900","","17.500",""
"C0S970","2020-03-14 21:00:00","19.000","32.000","1.800","18.500","0.790","1017.500","","18.000","7.500","98.000","","22.900","","18.000",""
"C0U940","2020-03-14 21:00:00","25.000","261.000","1.300","14.500","0.830","1020.000","","5.500","-99.000","-99.000","-99.000","18.900","","14.200",""
"C0A860","2020-03-14 21:00:00","362.000","34.000","2.900","11.500","1.000","978.700","","20.000","-99.000","-99.000","-99.000","14.400","","11.400",""
"C0I480","2020-03-14 21:00:00","2165.000","0.000","0.000","8.700","0.990","789.200","","23.000","-99.000","-99.000","-99.000","11.600","","8.400",""
"C0G910","2020-03-14 21:00:00","42.000","13.000","0.600","16.800","0.620","1013.700","","4.000","-99.000","-99.000","-99.000","20.800","","15.500",""
"C0X080","2020-03-14 21:00:00","2.000","12.000","4.500","17.800","0.640","1017.900","","12.000","-99.000","-99.000","-99.000","21.500","","16.000",""
"C0AH00","2020-03-14 21:00:00","38.000","112.000","1.300","15.300","0.720","1016.700","","3.000","-99.000","-99.000","-99.000","17.000","","14.600",""
"C0V700","2020-03-14 21:00:00","24.000","358.000","2.200","19.300","0.830","1014.300","","3.500","-99.000","-99.000","-99.000","23.700","","18.200",""
"C0AD00","2020-03-14 21:00:00","86.000","82.000","2.200","15.200","0.770","1011.400","","1.500","-99.000","-99.000","-99.000","17.100","","15.000",""
"C0O900","2020-03-14 21:00:00","9.000","352.000","3.000","17.600","0.940","1017.300","","14.000","-99.000","-99.000","-99.000","21.800","","16.200",""
"C0R570","2020-03-14 21:00:00","37.000","352.000","2.200","19.200","0.940","1012.100","","10.500","-99.000","-99.000","-99.000","24.200","","18.600",""
"C0AG90","2020-03-14 21:00:00","25.000","127.000","1.400","16.000","1.000","1019.000","","8.500","-99.000","-99.000","-99.000","18.100","","15.600",""
"C0V760","2020-03-14 21:00:00","30.000","8.000","2.100","18.900","0.920","1014.800","","10.500","-99.000","-99.000","-99.000","23.800","","17.600",""
"C0T9I0","2020-03-14 21:00:00","152.000","219.000","1.200","14.300","0.910","1004.400","","11.000","-99.000","-99.000","-99.000","19.900","","14.300",""
"C0O980","2020-03-14 21:00:00","18.000","355.000","1.800","17.600","0.760","1017.200","","16.500","-99.000","-99.000","-99.000","22.000","","16.200",""
"C0T9H0","2020-03-14 21:00:00","725.000","47.000","4.700","9.700","0.990","937.900","","22.500","-99.000","-99.000","-99.000","17.000","","9.700",""
"C0A890","2020-03-14 21:00:00","40.000","0.000","0.200","13.400","0.960","1016.200","","8.000","-99.000","-99.000","-99.000","17.100","","13.300",""
"C0O840","2020-03-14 21:00:00","134.000","30.000","0.800","16.200","0.910","1000.600","","16.000","-99.000","-99.000","-99.000","20.900","","15.500",""
"C0G870","2020-03-14 21:00:00","12.000","31.000","2.000","17.500","0.520","1017.800","","2.000","-99.000","-99.000","-99.000","20.800","","16.000",""
"C0M820","2020-03-14 21:00:00","980.000","218.000","2.100","15.700","0.920","907.900","","23.000","-99.000","-99.000","-99.000","19.600","","15.700",""
"C0F9S0","2020-03-14 21:00:00","43.000","355.000","1.200","17.300","0.600","1012.900","","6.000","-99.000","-99.000","-99.000","20.900","","15.900",""
"C0R160","2020-03-14 21:00:00","45.000","5.000","1.300","18.100","0.990","1011.900","","26.000","-99.000","-99.000","-99.000","23.300","","17.300",""
"C0A950","2020-03-14 21:00:00","60.000","5.000","5.000","15.500","0.720","1014.700","","0.500","-99.000","-99.000","-99.000","16.200","","14.800",""
"C0F9L0","2020-03-14 21:00:00","253.000","14.000","1.800","16.100","0.660","987.600","","5.000","-99.000","-99.000","-99.000","18.900","","14.700",""
"C0R550","2020-03-14 21:00:00","38.000","344.000","1.700","17.900","1.000","1014.100","","4.500","-99.000","-99.000","-99.000","23.700","","17.900",""
"C0V530","2020-03-14 21:00:00","34.000","348.000","2.000","18.000","1.000","1013.900","","13.500","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0AI10","2020-03-14 21:00:00","76.000","188.000","0.800","13.700","0.910","1011.800","","11.500","-99.000","-99.000","-99.000","17.100","","13.700",""
"C0F9U0","2020-03-14 21:00:00","74.000","57.000","1.000","18.000","0.580","1008.900","","7.000","-99.000","-99.000","-99.000","21.100","","16.200",""
"C0V680","2020-03-14 21:00:00","40.000","339.000","2.500","18.600","0.870","1013.000","","7.500","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0Z290","2020-03-14 21:00:00","946.000","0.000","0.000","9.900","1.000","913.700","","15.500","-99.000","-99.000","-99.000","17.000","","9.900",""
"CM0120","2020-03-14 21:00:00","4.000","37.000","5.100","18.000","0.610","1018.000","","3.500","-99.000","-99.000","-99.000","21.700","","16.600",""
"C0G760","2020-03-14 21:00:00","53.000","291.000","0.600","16.400","0.840","1014.500","","3.500","-99.000","-99.000","-99.000","21.000","","15.600",""
"C0K450","2020-03-14 21:00:00","35.000","357.000","2.500","16.700","0.640","1013.400","","13.000","-99.000","-99.000","-99.000","21.100","","15.300",""
"C0E820","2020-03-14 21:00:00","220.000","37.000","1.000","13.700","0.780","993.000","","4.000","-99.000","-99.000","-99.000","17.000","","13.400",""
"C0A530","2020-03-14 21:00:00","300.000","0.000","0.000","11.900","0.990","986.500","","10.500","-99.000","-99.000","-99.000","16.000","","11.900",""
"C0M520","2020-03-14 21:00:00","15.000","20.000","3.100","17.000","0.670","1016.000","","12.000","-99.000","-99.000","-99.000","21.300","","15.200",""
"C0K240","2020-03-14 21:00:00","1132.000","336.000","1.000","13.300","0.990","894.000","","25.500","-99.000","-99.000","-99.000","17.600","","12.700",""
"C0V210","2020-03-14 21:00:00","734.000","243.000","2.300","16.500","0.950","935.000","","20.000","-99.000","-99.000","-99.000","19.900","","16.500",""
"C0Z320","2020-03-14 21:00:00","646.000","38.000","0.500","11.500","1.000","946.300","","18.000","-99.000","-99.000","-99.000","17.900","","11.400",""
"C0R600","2020-03-14 21:00:00","766.000","297.000","2.400","16.000","0.990","930.400","","32.000","-99.000","-99.000","-99.000","21.700","","16.000",""
"C0C650","2020-03-14 21:00:00","208.000","54.000","2.300","13.400","0.720","995.900","","10.000","-99.000","-99.000","-99.000","15.200","","12.800",""
"C0F9I0","2020-03-14 21:00:00","194.000","359.000","2.500","15.000","0.710","994.200","","6.500","-99.000","-99.000","-99.000","18.500","","14.200",""
"C0T820","2020-03-14 21:00:00","550.000","121.000","0.900","13.300","0.820","960.200","","6.500","-99.000","-99.000","-99.000","18.500","","13.300",""
